molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4473987,CCCCCCCCCCCCc1ccc(NC(=O)C(=O)N2C[C@@H](Oc3ccc(/C=C/S(=O)(=O)OCC)cc3)[C@H](Oc3ccc(CCS(=O)(=O)OCC)cc3)C2)cc1,inactive,2670.0
CHEMBL4556255,CCCCCCCCCCCCc1ccc(NC(=O)C(=O)N2C[C@H](Oc3ccc(CCS(=O)(=O)OCC)cc3)[C@H](Oc3ccc(/C=C/S(=O)(=O)OCC)cc3)C2)cc1,inactive,2940.0
CHEMBL4537041,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CNC[C@H]2Oc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,inactive,23500.0
CHEMBL4555184,CCOS(=O)(=O)/C=C/c1ccc(O[C@H]2CNC[C@H]2Oc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,inactive,55200.0
CHEMBL179166,,active,81.0
CHEMBL4569405,O=P(O)(Cc1cc2c(O)c(c1)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S2(=O)=O)c1ccccc1,active,500.0
CHEMBL4540813,O=P(O)(Cc1cc2c(O)c(c1)Sc1cc(CP(=O)(O)c3ccccc3)cc(c1O)Sc1cc(CP(=O)(O)c3ccccc3)cc(c1O)Sc1cc(CP(=O)(O)c3ccccc3)cc(c1O)S2)c1ccccc1,inactive,3700.0
CHEMBL4530344,O=P(O)(Cc1cc2c(O)c(c1)Cc1cc(CP(=O)(O)c3ccccc3)cc(c1O)Cc1cc(CP(=O)(O)c3ccccc3)cc(c1O)Cc1cc(CP(=O)(O)c3ccccc3)cc(c1O)C2)c1ccccc1,inactive,4600.0
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,70.0
CHEMBL4473316,C[C@H]1CN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)C[C@@H](C)N1,inactive,12000.0
CHEMBL3319356,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccc(-c4ccsc4)cc3)c2)c(I)c2cc(C(=O)O)c(O)cc21,active,200.0
CHEMBL590043,Cn1c(-c2ccccc2)c(-c2cn(CCC(=O)Nc3ccc(-c4ccccc4)cc3)nn2)c2cc(C(=O)O)c(O)cc21,inactive,5500.0
CHEMBL526644,O=C1Nc2ccc(C(=O)O)cc2/C1=N/Nc1ccccc1C(=O)O,active,800.0
CHEMBL501993,O=S(=O)([O-])c1ccc2cc(/N=N/c3cc(S(=O)(=O)[O-])c4cccnc4c3O)ccc2c1.[Na+].[Na+],active,300.0
CHEMBL525630,c1cc(CN2CCCC2)cc(-c2nnnn2[C@H]2CO[C@@H]3[C@@H](NCC4CCCCC4)CO[C@H]23)c1,inactive,2500.0
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,250.0
CHEMBL4540461,CC1(N)CCN(c2nnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,620.0
CHEMBL4445214,CC1(N)CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,inactive,1980.0
CHEMBL4473316,C[C@H]1CN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)C[C@@H](C)N1,inactive,100000.0
CHEMBL4562377,CNc1nc(N2CCC(C)(N)CC2)cnc1-c1cccc(Cl)c1Cl,inactive,22000.0
CHEMBL4581173,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)cn2)CC1,inactive,5700.0
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,70.0
CHEMBL4540461,CC1(N)CCN(c2nnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,300.0
CHEMBL4445214,CC1(N)CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,260.0
CHEMBL4585337,CN(C)C1CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,inactive,6500.0
CHEMBL4453719,Nc1nc(N2CCC(N)CC2)ncc1-c1cccc(Cl)c1Cl,inactive,1300.0
CHEMBL4558200,Cc1cccc(-c2cnc(N3C[C@H](C)N[C@H](C)C3)nc2N)c1C,inactive,100000.0
CHEMBL4459456,C[C@H]1CN(c2ncc(-c3ccc(Cl)c(Cl)c3)c(N)n2)C[C@@H](C)N1,inactive,54000.0
CHEMBL4566119,C[C@H]1CN(c2ncc(-c3cccc(Cl)c3)c(N)n2)C[C@@H](C)N1,inactive,99000.0
CHEMBL4473316,C[C@H]1CN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)C[C@@H](C)N1,inactive,12000.0
CHEMBL4635178,CC1(N)CCN(c2cnc(Sc3cccc(N)c3Cl)c(N)n2)CC1,active,76.2
CHEMBL4634350,CC(=O)Nc1cccc(Sc2ncc(N3CCC(C)(N)CC3)nc2N)c1Cl,active,98.7
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,136.2
CHEMBL4635749,O=C(Nc1ccccc1)c1ccc(-c2ccc(C(=O)Nc3ccccc3)o2)cc1,inactive,4630.0
CHEMBL4646731,O=C(Nc1ccccc1)c1ccc(-c2ccc(C(=O)Nc3ccccc3)s2)cc1,inactive,5750.0
CHEMBL4646790,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3)s2)cc1,inactive,2630.0
CHEMBL4648494,O=C(NC1CCCCC1)c1ccc(-c2ccc(C(=O)NC3CCCCC3)s2)cc1,inactive,10730.0
CHEMBL4641929,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3)[nH]2)cc1,inactive,20260.0
CHEMBL4639729,O=C(Nc1ccc(F)cc1)c1ccc(-c2ncc(C(=O)Nc3ccc(F)cc3)s2)cc1,inactive,4630.0
CHEMBL179166,,inactive,7430.0
CHEMBL4635310,O=C(O)C(=O)Nc1ccc(C#Cc2ccccc2)cc1,inactive,100000.0
CHEMBL4633958,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(=O)O)cc2)cc1,inactive,52600.0
CHEMBL4647032,COC(=O)c1cc(C#Cc2ccc(NC(=O)C(=O)O)cc2)ccc1O,inactive,27300.0
CHEMBL4636548,COC(=O)c1ccc(C#Cc2ccc(NC(=O)C(=O)O)cc2)cc1O,inactive,50000.0
CHEMBL4632655,COC(=O)c1cc(C#Cc2ccc(NC(=O)C(=O)O)cc2)c(N(C)C)cc1O,inactive,50000.0
CHEMBL4640123,COC(=O)c1cc(C#Cc2cccc(NC(=O)C(=O)O)c2)c(N(C)C)cc1O,inactive,50000.0
CHEMBL4636357,CN(C)c1cc(O)c(C(=O)O)cc1C#Cc1ccc(NC(=O)C(=O)O)cc1,inactive,78500.0
CHEMBL4632818,CN(C)c1cc(O)c(C(=O)O)cc1C#Cc1cccc(NC(=O)C(=O)O)c1,inactive,47500.0
CHEMBL4645770,CC(C)(C)c1ccc(C#Cc2ccc(NC(=O)C(=O)O)cc2)cc1,inactive,50000.0
CHEMBL4649838,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(OC(F)(F)F)cc2)cc1,inactive,50000.0
CHEMBL4647377,O=C(O)C(=O)Nc1ccc(C#Cc2cccc(C(F)(F)F)c2)cc1,inactive,50000.0
CHEMBL4637459,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,inactive,50000.0
CHEMBL4642274,NS(=O)(=O)c1ccc(C#Cc2ccc(NC(=O)C(=O)O)cc2)cc1,inactive,50000.0
CHEMBL4649071,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(O)cc2)cc1,inactive,50000.0
CHEMBL4644874,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(O)c(Br)c2)cc1,inactive,44500.0
CHEMBL4649843,N#Cc1ccc(C#Cc2ccc(NC(=O)C(=O)O)cc2)cc1,inactive,50000.0
CHEMBL4649291,O=C(O)C(=O)Nc1ccc(C#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,inactive,50000.0
CHEMBL4635176,O=C(O)C(=O)Nc1ccc(C#Cc2ccc3ccccc3c2)cc1,inactive,50000.0
CHEMBL4635765,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(OCc3ccccc3)cc2)cc1,inactive,15300.0
CHEMBL4646506,CC(C)(C)OC(=O)Nc1ccc(C#Cc2ccc(NC(=O)C(=O)O)cc2)cc1,inactive,50000.0
CHEMBL4647367,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2Cl)cc1,inactive,30000.0
CHEMBL4637373,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2Br)cc1,inactive,15200.0
CHEMBL4638011,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2F)cc1,inactive,30000.0
CHEMBL4641106,N#Cc1cc(C(F)(F)F)ccc1C#Cc1ccc(NC(=O)C(=O)O)cc1,inactive,10600.0
CHEMBL4649112,O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2C(F)(F)F)cc1,inactive,30000.0
CHEMBL4641525,O=C(O)C(=O)Nc1ccc(/C=C\c2ccccc2)cc1,inactive,30000.0
CHEMBL4632681,O=C(O)C(=O)Nc1ccc(/C=C\c2ccc(C(F)(F)F)cc2)cc1,inactive,30000.0
CHEMBL4633441,O=C(O)C(=O)Nc1ccc(CCc2ccccc2)cc1,inactive,30000.0
CHEMBL4647989,O=C(O)C(=O)Nc1ccc(CCc2ccc(C(F)(F)F)cc2)cc1,inactive,30000.0
CHEMBL3248231,O=C(O)C(=O)Nc1ccccc1,inactive,100000.0
CHEMBL4649133,C#Cc1ccc(NC(=O)C(=O)O)cc1,inactive,100000.0
CHEMBL4633719,CC(C)(C)OC(=O)NCC#Cc1ccc(NC(=O)C(=O)O)cc1,inactive,58000.0
CHEMBL4649025,O=C(O)C(=O)Nc1cccc(C#Cc2ccccc2)c1,inactive,69000.0
CHEMBL4642395,O=C(O)C(=O)Nc1ccc(-c2ccccc2)cc1,inactive,29000.0
CHEMBL4638797,O=C(O)C(=O)Nc1cccc(-c2ccccc2)c1,inactive,100000.0
CHEMBL4636634,O=C(O)C(=O)Nc1cnc2ccccc2c1,inactive,100000.0
CHEMBL1434615,COc1cccc(-c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1O,inactive,100000.0
CHEMBL4796034,COc1cccc(-c2nnc3n(Cc4ccc(C(=O)N5CCC[C@H]5C(=O)O)cc4Cl)c(=O)c4ccccc4n23)c1O,inactive,100000.0
CHEMBL4785722,O=c1c2ccccc2n2c(-c3ccccc3O)nnc2n1Cc1ccccc1Cl,inactive,100000.0
CHEMBL4754197,O=C(O)c1ccc(O)c(-c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1,inactive,100000.0
CHEMBL1434615,COc1cccc(-c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1O,inactive,60000.0
CHEMBL4796034,COc1cccc(-c2nnc3n(Cc4ccc(C(=O)N5CCC[C@H]5C(=O)O)cc4Cl)c(=O)c4ccccc4n23)c1O,inactive,18900.0
CHEMBL4785722,O=c1c2ccccc2n2c(-c3ccccc3O)nnc2n1Cc1ccccc1Cl,inactive,100000.0
CHEMBL4754197,O=C(O)c1ccc(O)c(-c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1,inactive,21000.0
CHEMBL4762331,CC1(N)CCN(c2cnc3c(-c4cccc(Cl)c4Cl)n[nH]c3c2)CC1,active,17.9
CHEMBL4757856,CC1(N)CCN(c2nc3sc(-c4cccc(Cl)c4Cl)nn3c2CO)CC1,active,22.3
CHEMBL4745519,C[C@@H]1OCC2(CCC(c3cnc4nc(Sc5ccnc(N6CCCC6)c5Cl)ccc4n3)CC2)[C@@H]1N,active,100.0
CHEMBL4798989,Cc1c(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)nc(C)n(-c2ccc(Oc3ccn(C)n3)c(Cl)c2Cl)c1=O,active,3.0
CHEMBL4754634,CC1(CN)CCN(c2ncc(Sc3cccc(Cl)c3Cl)[nH]c2=O)CC1,active,50.0
CHEMBL4741490,N[C@H]1C[C@@H]2CC[C@H]([C@H]1F)N2c1nc2[nH]nc(-c3ccc4ncsc4c3Cl)c2nc1CO,active,3.0
CHEMBL4752026,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1-c1cccc(Cl)c1Cl,active,31.0
CHEMBL4776940,CC1(N)CCN(c2cnc3c(-c4cccc(Cl)c4F)n[nH]c3n2)CC1,inactive,10000.0
CHEMBL4752026,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1-c1cccc(Cl)c1Cl,active,1.5
CHEMBL4792498,Nc1nc(N2CCC3(CC2)CC2CC2C3N)cnc1Sc1ccnc(N)c1Cl,active,8.3
CHEMBL4761760,Nc1nc(N2CCC3(CC2)c2ccccc2C[C@H]3N)cnc1Sc1ccnc(N)c1Cl,active,8.0
CHEMBL4789817,Nc1nc(N2CCC3(CC2)Cc2ccccc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,active,4.0
CHEMBL4752704,Nc1nc(N2CCC3(CC2)Cc2ccncc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,active,7.0
CHEMBL4752599,Nc1nc(N2CCC3(CC2)Cc2cnccc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,active,3.0
CHEMBL4740286,N[C@@H]1CCCC12CCN(c1cc(O)c(Sc3cccc(Cl)c3Cl)nc1CO)CC2,active,37.0
CHEMBL4746963,Cc1nc(N2CCC3(CCC[C@H]3N)CC2)c2cncn2c1-c1cccc(Cl)c1Cl,active,34.0
CHEMBL4752245,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1cccc(NC(=O)c2c(O)nc3n(c2=O)CCCC3)c1Cl,active,1.0
CHEMBL4800137,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1cccc(Cl)c1Cl,active,10.0
CHEMBL4752507,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1-c1cccc(Cl)c1Cl,active,70.0
CHEMBL4746224,CC1(N)CCN(c2cnc(Sc3ccccc3Cl)c(N)n2)CC1,active,70.0
CHEMBL4778434,CC[C@@H](C)C[C@@H](C)/C=C(C)/C=C/C=C/C=C(\C)C(=O)c1c(O)c(-c2ccc(O)cc2)cn(O)c1=O,inactive,6300.0
CHEMBL4797568,Cc1cc(C)c2[nH]c3nc(SCC(=O)Nc4cccc5ccccc45)nnc3c2c1,inactive,3090.0
CHEMBL4797568,Cc1cc(C)c2[nH]c3nc(SCC(=O)Nc4cccc5ccccc45)nnc3c2c1,inactive,7240.0
CHEMBL4797568,Cc1cc(C)c2[nH]c3nc(SCC(=O)Nc4cccc5ccccc45)nnc3c2c1,inactive,13900.0
CHEMBL4784105,Cc1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)/C(=N/Nc3ccc(S(=O)(=O)O)cc3)C2=O)cc1,active,410.0
CHEMBL4780471,COc1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)/C(=N/Nc3ccc(S(=O)(=O)O)cc3)C2=O)cc1,active,500.0
CHEMBL4750975,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccc(C(F)(F)F)cc1,active,940.0
CHEMBL4746515,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccc(Cl)cc1,inactive,1160.0
CHEMBL4762771,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccc([N+](=O)[O-])cc1,active,70.0
CHEMBL1765357,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,inactive,2100.0
CHEMBL4757579,CCOC(=O)c1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)/C(=N/Nc3ccc(S(=O)(=O)O)cc3)C2=O)cc1,active,630.0
CHEMBL472004,O=S(=O)(O)c1ccc2cc(/N=N/c3cc(S(=O)(=O)O)c4cccnc4c3O)ccc2c1,active,320.0
CHEMBL326115,NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,inactive,10000.0
CHEMBL472003,c1cc(CN2CCCC2)cc(-c2nnnn2[C@H]2CO[C@@H]3C[C@@H](NCC4CCCCC4)O[C@H]23)c1,inactive,2470.0
CHEMBL4757590,Cc1nc(N2CCC3(CC2)Cc2ccccc2[C@H]3N)cc(=O)n1-c1cccc(Cl)c1Cl,active,5.0
CHEMBL4764184,Cc1c(F)ccc(-n2c(C)nc(N3CCC4(CC3)Cc3ccccc3[C@H]4N)c(C)c2=O)c1Cl,active,7.0
CHEMBL4748666,Cc1c(N2CCC3(CC2)Cc2ccccc2[C@H]3N)nc(C)n(-c2ccc(F)c(Cl)c2Cl)c1=O,active,4.0
CHEMBL4750774,Cc1c(N2CCC3(CC2)Oc2ccccc2[C@H]3N)nc(C)n(-c2cccc(Cl)c2Cl)c1=O,active,6.6
CHEMBL4797428,Cc1c(N2CCC3(CC2)Cc2ccccc2[C@H]3N)nc(C)n(-c2cccc(Cl)c2Cl)c1=O,active,2.0
CHEMBL4794480,Cc1c(N2CCC3(CC2)Cc2ncccc2[C@@H]3N)nc(C)n(-c2cccc(Cl)c2Cl)c1=O,active,5.0
CHEMBL4757590,Cc1nc(N2CCC3(CC2)Cc2ccccc2[C@H]3N)cc(=O)n1-c1cccc(Cl)c1Cl,active,0.8
CHEMBL4764184,Cc1c(F)ccc(-n2c(C)nc(N3CCC4(CC3)Cc3ccccc3[C@H]4N)c(C)c2=O)c1Cl,active,2.0
CHEMBL4748666,Cc1c(N2CCC3(CC2)Cc2ccccc2[C@H]3N)nc(C)n(-c2ccc(F)c(Cl)c2Cl)c1=O,active,2.0
CHEMBL4750774,Cc1c(N2CCC3(CC2)Oc2ccccc2[C@H]3N)nc(C)n(-c2cccc(Cl)c2Cl)c1=O,active,1.4
CHEMBL4797428,Cc1c(N2CCC3(CC2)Cc2ccccc2[C@H]3N)nc(C)n(-c2cccc(Cl)c2Cl)c1=O,active,1.0
CHEMBL4794480,Cc1c(N2CCC3(CC2)Cc2ncccc2[C@@H]3N)nc(C)n(-c2cccc(Cl)c2Cl)c1=O,active,1.0
CHEMBL4650521,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,active,11.0
CHEMBL4473316,C[C@H]1CN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)C[C@@H](C)N1,inactive,12000.0
CHEMBL4566119,C[C@H]1CN(c2ncc(-c3cccc(Cl)c3)c(N)n2)C[C@@H](C)N1,inactive,99000.0
CHEMBL4459456,C[C@H]1CN(c2ncc(-c3ccc(Cl)c(Cl)c3)c(N)n2)C[C@@H](C)N1,inactive,54000.0
CHEMBL4558200,Cc1cccc(-c2cnc(N3C[C@H](C)N[C@H](C)C3)nc2N)c1C,inactive,100000.0
CHEMBL4453719,Nc1nc(N2CCC(N)CC2)ncc1-c1cccc(Cl)c1Cl,inactive,1300.0
CHEMBL4585337,CN(C)C1CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,inactive,6500.0
CHEMBL4445214,CC1(N)CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,260.0
CHEMBL4540461,CC1(N)CCN(c2nnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,300.0
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,70.0
CHEMBL4581173,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)cn2)CC1,inactive,5700.0
CHEMBL4562377,CNc1nc(N2CCC(C)(N)CC2)cnc1-c1cccc(Cl)c1Cl,inactive,22000.0
CHEMBL4514244,Nc1nc2ccc(Sc3cccc(Cl)c3Cl)nc2[nH]1,inactive,47000.0
CHEMBL4762625,CC1(N)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,active,29.0
CHEMBL4746224,CC1(N)CCN(c2cnc(Sc3ccccc3Cl)c(N)n2)CC1,active,70.0
CHEMBL4756767,CC1(N)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,active,67.0
CHEMBL4797606,CC1(N)CCN(c2cnc(Oc3cccc(Cl)c3Cl)c(N)n2)CC1,inactive,64000.0
CHEMBL4763856,CC1(N)CCN(c2cnc(Cc3cccc(Cl)c3Cl)c(N)n2)CC1,inactive,9900.0
CHEMBL4789106,CC1(CN)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,active,17.0
CHEMBL4754023,CC1(CN)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,76.0
CHEMBL4750422,CC1(CN)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,active,29.0
CHEMBL4795635,CC1(CN)CCN(c2cnc(Sc3cccc(N)c3Cl)c(N)n2)CC1,active,22.0
CHEMBL4784611,CC1(CN)CCN(c2cnc(Sc3ccnc(N)c3Cl)c(N)n2)CC1,active,23.0
CHEMBL4755819,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1cccnc1C(F)(F)F,active,12.0
CHEMBL4778151,Nc1nc(N2CCC3(CCC[C@@H]3N)CC2)cnc1Sc1cccnc1C(F)(F)F,active,166.0
CHEMBL4747789,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1ccnc(N)c1Cl,active,14.0
CHEMBL4763213,Nc1nccc(Sc2cnc(N3CCC4(CCC[C@H]4N)CC3)cn2)c1Cl,active,10.0
CHEMBL4740294,Nc1nc(N2CCC3(CC2)COC[C@H]3N)cnc1Sc1ccnc(N)c1Cl,active,7.0
CHEMBL4743002,C[C@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,active,17.0
CHEMBL4650521,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,active,11.0
CHEMBL4445214,CC1(N)CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,inactive,1980.0
CHEMBL4540461,CC1(N)CCN(c2nnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,620.0
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,250.0
CHEMBL4762625,CC1(N)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,active,195.0
CHEMBL4746224,CC1(N)CCN(c2cnc(Sc3ccccc3Cl)c(N)n2)CC1,active,251.0
CHEMBL4756767,CC1(N)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,active,339.0
CHEMBL4789106,CC1(CN)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,active,88.0
CHEMBL4754023,CC1(CN)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,active,357.0
CHEMBL4750422,CC1(CN)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,active,187.0
CHEMBL4795635,CC1(CN)CCN(c2cnc(Sc3cccc(N)c3Cl)c(N)n2)CC1,active,89.0
CHEMBL4784611,CC1(CN)CCN(c2cnc(Sc3ccnc(N)c3Cl)c(N)n2)CC1,active,123.0
CHEMBL4755819,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1cccnc1C(F)(F)F,active,40.0
CHEMBL4778151,Nc1nc(N2CCC3(CCC[C@@H]3N)CC2)cnc1Sc1cccnc1C(F)(F)F,inactive,1800.0
CHEMBL4747789,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1ccnc(N)c1Cl,active,24.0
CHEMBL4763213,Nc1nccc(Sc2cnc(N3CCC4(CCC[C@H]4N)CC3)cn2)c1Cl,active,13.0
CHEMBL4740294,Nc1nc(N2CCC3(CC2)COC[C@H]3N)cnc1Sc1ccnc(N)c1Cl,active,99.0
CHEMBL4743002,C[C@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,active,28.0
CHEMBL4741934,O=C(Nc1ccc(S(=O)(=O)O)cc1)c1[nH]c(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,inactive,100000.0
CHEMBL4765000,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)c3nn(-c4ccc(S(=O)(=O)O)cc4)nc23)cc1,inactive,12000.0
CHEMBL4754721,COc1ccc(-n2nc(-c3ccc([N+](=O)[O-])cc3)c3cc(-c4ccc(S(=O)(=O)O)cc4)ccc32)cc1,inactive,5900.0
CHEMBL4758364,COc1ccc(-n2cc(-c3ccc([N+](=O)[O-])cc3)c3cc(-c4ccc(S(=O)(=O)O)cc4)cnc32)cc1,inactive,4600.0
CHEMBL4744954,CC(C)n1cc(-c2ccc3nonc3c2)c2cc(-c3ccc(C(=O)O)cc3)cnc21,inactive,10000.0
CHEMBL4757218,COc1ccc(-n2nc(-c3ccc4nonc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,10000.0
CHEMBL4777804,COc1ccc(-n2cc(-c3ccc4c(c3)COC4=O)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,active,580.0
CHEMBL4762195,COc1ccc(-n2cc(-c3ccc(C(=O)O)c(CO)c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,10000.0
CHEMBL4750435,COc1ccc(-n2cc(-c3ccc4ccc(=O)oc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,inactive,2500.0
CHEMBL590043,Cn1c(-c2ccccc2)c(-c2cn(CCC(=O)Nc3ccc(-c4ccccc4)cc3)nn2)c2cc(C(=O)O)c(O)cc21,inactive,30000.0
CHEMBL501993,O=S(=O)([O-])c1ccc2cc(/N=N/c3cc(S(=O)(=O)[O-])c4cccnc4c3O)ccc2c1.[Na+].[Na+],inactive,4500.0
CHEMBL1765357,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,inactive,2100.0
CHEMBL4755222,COc1ccc(-n2cc(-c3ccc([N+](=O)[O-])cc3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,active,130.0
CHEMBL4795725,COc1ccc(-n2cc(-c3ccc([N+](=O)[O-])cc3)c3cc(-c4cccc(C(=O)O)c4)cnc32)cc1,active,410.0
CHEMBL4747136,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,active,240.0
CHEMBL4749307,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(-c4cccc(C(=O)O)c4)cnc32)cc1,active,410.0
CHEMBL4742016,COc1ccc(-n2cc(-c3ccc(C(F)(F)F)cc3)c3cc(-c4ccc(C(=O)O)cc4)cnc32)cc1,active,120.0
