SMILES,IC50(microM)
COc1ccc(cc1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,6.64
Cc1ccc(cc1)S(=O)(=O)n1cc(-c2ccc3nonc3c2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,6.7
COc1ccc(cc1)-n1cc(-c2ccc3nonc3c2)c2cc(cnc12)C(O)=O,6.7
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1C[C@H]2CC[C@@H](N)[C@H]2C1,6.7
COc1ccc(NC(=S)N(CCCN2CCC(C)CC2)Cc2cccs2)cc1Cl,6.76
OC(=O)c1cc(NC(=O)c2nc(sc2-c2ccccc2)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCc2c[nH]c3ccccc23)ccc1Cl,6.79
Cc1c(C)c(=O)oc2c(C)c(OCC(=O)Nc3ccc(cc3)S(N)(=O)=O)ccc12,6.82
CCOC(=O)C(Cc1ccccc1)NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,6.9
Cc1ccc(cc1)C(=O)\C=C\c1ccc(cc1)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,6.9
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)C1CCCC1,6.9
OC(=O)C(Cc1c[nH]c2ccccc12)N1C(=S)S\C(=C/c2ccc3cc(OCc4ccc(Cl)cc4Cl)ccc3c2)C1=O,6.93
C[C@@H]1OCC2(CCN(CC2)c2nc(C)n(-c3cccc(Cl)c3Cl)c(=O)c2CCO)[C@@H]1N,7.0
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)c1ccc(Cl)c(Cl)c1,7.1
Cn1c(c(I)c2cc(C(O)=O)c(O)cc12)-c1cccc(NC(=O)CCC(=O)N2CCc3cc(Br)ccc23)c1,7.2
CC1(N)CCN(CC1)c1ncc(Sc2ccccc2)c2nccn12,7.2
Brc1cccc(\C=N\NC(=O)c2ccc(cc2)N2CCCC2=O)c1,7.26
C[C@@H]1OCC2(CCN(CC2)c2nc(C)n(-c3c(C)ccc(Cl)c3Cl)c(=O)c2C)[C@@H]1N,7.3
OC(=O)c1ccc(NN=C2C(=O)Nc3ccc(cc23)S(=O)(=O)NCc2ccccc2Cl)cc1,7.4
Cc1c(CC(O)=O)c(=O)oc2c(C)c(OCc3ccccc3Br)ccc12,7.43
COc1ccc(cc1)-n1cc(-c2ccncc2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,7.5
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2cnc(N)cc2C(F)(F)F)c2nccn12,7.5
COC(=O)c1cc(O)c(=O)c2c(O)c(O)c(F)cc2c1,7.552
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(O)=O)c2c1,7.58
NC1CCOC2(CCN(CC2)c2nc(N)c(-c3cccc(Cl)c3Cl)c(n2)C(N)=O)C1,7.6
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)c1ccc(Cl)cc1Cl,7.6
CCOC(=O)C(NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1)C(C)C,7.7
NCC1(O)CN(C1)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,7.7
COc1cc(NC(=S)N2CCN(C)CC2)c(OC)cc1Cl,7.71
CC(C)OC(=O)c1cc(O)c(=O)c2c(O)c(O)c(F)cc2c1,7.743
CCCOc1ccc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)cc1C(=O)OC,7.76
Oc1cc(-c2ncc(o2)-c2ccc(Oc3ccccc3)cc2)c(Br)c(Br)c1O,7.78
Cn1c(c(-c2cn(CC(=O)Nc3ccc(cc3)N3CCOCC3)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,7.8
CCCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,7.8
O=C(Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)c1ccc(\C=C\C(=O)c2ccc(cc2)C#N)cc1,7.8
CCOS(=O)(=O)CCc1ccc(O[C@H]2CN(C[C@H]2Oc2ccc(\C=C\S(=O)(=O)OCC)cc2)C(=O)C(=O)Nc2ccccc2)cc1,7.83
Brc1ccc(cc1)C(=O)CSc1nc(-c2cccs2)c(C#N)c(=O)[nH]1,7.83
Cc1nc(N2CC(CN)C(C)(C)C2)c(C)c(=O)n1-c1cccc(Cl)c1Cl,7.9
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1CCC(C)(N)CC1,7.9
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(O)=O)c2c1,7.94
COc1ccc(cc1)C(=O)CCc1ccc(cc1)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,8.0
Clc1ccc(CC(=O)N2CCc3cc(ccc23)S(=O)(=O)N2CCN(CC2)c2cccc(Cl)c2)cc1,8.0
Cn1c(c(-c2cn(CCCCC(=O)N3c4ccccc4Sc4ccccc34)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,8.0
COc1ccccc1Nc1ccc(cc1N)[N+]([O-])=O,8.01
COc1cccc(c1)C(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,8.1
Fc1cccc(NC(=O)N2CCc3cc(ccc23)S(=O)(=O)N2CCN(CC2)c2cccc(Cl)c2)c1,8.1
CC(C)c1ccc(Oc2ccc(cc2)-c2cnc(o2)-c2cc(O)c(O)c(Br)c2Br)cc1,8.11
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)c1cc(Cl)cc(Cl)c1,8.2
OC(CC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1)C(O)=O,8.2
Brc1ccc(Br)c(c1)C(=O)OCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,8.25
OC(=O)c1ccc(NN=C2C(=O)Nc3ccc(cc23)S(=O)(=O)NCc2ccc(Cl)c(c2)C(F)(F)F)cc1,8.3
OC(=O)c1ccccc1NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,8.3
Cc1cc(c(cc1-n1[nH]c(cc1=O)C(O)=O)S(O)(=O)=O)S(O)(=O)=O,8.3
Clc1cccc(NC(=O)N2CCc3cc(ccc23)S(=O)(=O)N2CCN(CC2)c2cccc(Cl)c2)c1,8.3
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)c1ccccc1,8.4
[NH-]S(=O)(=O)c1ccccc1,8.42
COc1cccc(c1)-c1cc(C(=O)Nc2nc3ccccc3s2)c2ccccc2n1,8.43
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)C1CC1,8.5
Cn1c(c(I)c2cc(C(O)=O)c(O)cc12)-c1cccc(NC(=O)CCC(=O)Nc2ccc(OC(F)(F)F)cc2)c1,8.6
CSc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCC(C)(N)CC1,8.6
COC(=O)c1cc(O)c(=O)c2c(O)c(O)c(OC)cc2c1,8.658
C[C@@]12CN(C[C@@](C)(CCCCC1)[C@@H]2N)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,8.8
Fc1cccc(c1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,8.91
CN1CCC2(CC1)NC(=S)C(=N2)c1ccc(F)cc1,8.94
Nc1nc(N)c2nc(CN3CCN(Cc4ccccc4)CC3)nnc2n1,9.0
FC(F)(F)c1ccccc1NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,9.0
COc1ccc(cc1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)CCC(O)=O,9.0
CCOc1ccc(CCNC(=O)CS(=O)(=O)Cc2nc(oc2C)-c2ccc(OC)cc2)cc1,9.1
Cn1c(c(-c2cn(CC(=O)Nc3nc4ccccc4s3)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,9.1
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,9.1
Brc1ccc(o1)C(=O)N\N=C\c1ccc(Br)cc1,9.11
CCCOc1c2Cc3cc(cc(Cc4cccc(Cc5cc(cc(Cc1ccc2)c5O)C(O)(P(O)(O)=O)P(O)(O)=O)c4OCCC)c3O)C(O)(P(O)(O)=O)P(O)(O)=O,9.2
COc1cccc(Nc2nn3c(nc4ccccc4c3=O)s2)c1,9.22
Cn1c(c(-c2cn(CC(=O)Nc3ccc(cc3)-c3ccccc3)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,9.3
CCOC(=O)CCNC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,9.3
Fc1ccc(cc1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,9.41
CCc1ccc(NC2=NC(=O)C(S2)=Cc2ccc(OCC(O)=O)cc2)cc1,9.52
CCCCCCCCCCCCCCCCCC(=O)c1n[nH]c2C(=O)N(C(=O)c12)c1ccccc1,9.59
COCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,9.6
CC(C)C1N(CC11CC(N)C(O)C1)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,9.6
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O,9.6
Brc1ccc(Br)c(c1)C(=O)OCCCCCCc1ccc(cc1)C(=O)OC1CSSC1,9.69
O=C(NC1CCCCCC1)C(=S)NC1CCCCC1,9.88
OC(=O)c1ccc(F)cc1NC(=O)c1nc(sc1-c1ccccc1)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)CCc1c[nH]c2ccccc12,9.89
CC1(N)CCN(CC1)c1cnc(Cc2cccc(Cl)c2Cl)c(N)n1,9.9
COc1cccc(NC(=O)N2CCc3cc(ccc23)S(=O)(=O)N2CCN(CC2)c2cccc(Cl)c2)c1,9.9
Cc1c(NC2CCC(N)CC2)ncn(-c2cccc(Cl)c2Cl)c1=O,>10.0
C[C@@]12CN(C[C@@](C)(CCCCC1)[C@H]2N)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,>10.0
CC1(N)CCN(CC1)c1nc(O)c(-c2cccc(F)c2)c(n1)C(N)=O,>10.0
CC1(N)CCN(CC1)c1nc(N)c(c(n1)C(N)=O)-c1cccc(Cl)c1Cl,>10.0
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1CCOC[C@H]1CN,>10.0
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1CCOC[C@@H]1CN,>10.0
NC1CCCC2CN(CC12)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,10.0
NC(=O)c1nc(NC2CCOC3(CN4CCC5CCC345)C2)nc(N)c1-c1cccc(Cl)c1Cl,>10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCC(C)(N)CC1,>10.0
C[C@@H]1OCC2(CCN(CC2)c2cc(=O)n(c(C)n2)-c2cccc(Cl)c2Cl)[C@@H]1N,>10.0
C[C@@H]1OCC2(CCN(CC2)c2cc(=O)n(c(C)n2)-c2c(F)ccc(Cl)c2Cl)[C@@H]1N,>10.0
Cc1nc(cc(=O)n1-c1c(F)ccc(Cl)c1Cl)N1CCC(C)(CN)CC1,>10.0
C[C@H]1OCC2(CCN(CC2)c2nc(C)n(-c3cccc(Cl)c3Cl)c(=O)n2)[C@@H]1N,>10.0
Cc1nc(N2CCC(C)(N)CC2)c(C)c(=O)n1-c1ccc2ccccc2c1,>10.0
Cc1nc(N2CCC(C)(N)CC2)c(C)c(=O)n1-c1cccc2ncsc12,>10.0
COCC(O)CNC1CCN(CC1)c1cc(=O)n(c(C)n1)-c1cccc(Cl)c1Cl,>10.0
Cc1nc(N2CCC(C)(N)CC2)c(C)c(=O)n1-c1ccc2nccnc2c1,>10.0
CC(C)c1c(nc(C)n(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CO[C@@H](C)[C@H]2N)CC1,>10.0
CC(C)c1c(nc(C)n(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CO[C@H](C)[C@H]2N)CC1,>10.0
Cc1nc(N2CCc3cccc(N)c3C2)c(C)c(=O)n1-c1cccc(Cl)c1Cl,>10.0
Cc1nc(N2CCC(C)(CN)CC2)c(C)c(=O)n1-c1ccc2nccnc2c1,>10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCC(C)(CC1)[C@H](O)CN,>10.0
COc1ccc2c(c1)sc1nc(O)c(Cc3ccccc3)c(=O)n21,10.0
COc1cc(CC(=O)NCC(NC(=O)C(CCCNC(=O)c2cccc(I)c2)NC(=O)C(Cc2ccc(cc2)C(F)(F)P(O)(O)=O)NC(=O)c2ccc(C)c(Br)c2)C(N)=O)ccc1O,>10.0
COc1ccc(cc1)-n1cc(-c2cncnc2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,>10.0
OC(=O)c1ccc(cc1)-c1cnc2n(nc(-c3ccc4nonc4c3)c2c1)C1CCCCO1,>10.0
COc1ccc(cc1)-n1cc(-c2ccc(cc2)C(O)=O)c2cc(cnc12)-c1ccc(cc1)C(O)=O,>10.0
Cc1cnn(C)c1-c1c(C)nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc12,>10.0
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1cccnc1C(F)(F)F,>10.0
Cc1noc(C)c1-c1c(C)nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc12,>10.0
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1ccccc1C(F)(F)F,>10.0
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1ccnc(c1)C(F)(F)F,>10.0
NC1CCCCN(C1)c1ncc(Sc2cccc(Cl)c2Cl)c2nccn12,>10.0
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2cc(=O)[nH]c3ccccc23)c2nccn12,>10.0
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cc(=O)n(C)c4ccccc34)c3nccn23)[C@@H]1N,>10.0
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ncnc4ccccc34)c3nccn23)[C@@H]1N,>10.0
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1CC(N)(CO)C1,>10.0
CC1(N)CCN(CC1)c1ncc(-c2cccc3[nH]cnc23)c(n1)C(N)=O,>10.0
CC1(N)CCN(CC1)c1ncc(-c2cccc3nonc23)c(n1)C(N)=O,>10.0
CC1(N)CCN(CC1)c1nc(N)c(-c2ccc3cn[nH]c3c2Cl)c(n1)C(N)=O,>10.0
NC(=O)c1nc(N[C@@H]2CCNC[C@@H]2F)nc(N)c1-c1cccc(Cl)c1Cl,10.0
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1C[C@@H]2CC[C@H](N)[C@@H]2C1,>10.0
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1C[C@H]2CC[C@H](N)[C@H]2C1,>10.0
Cc1nc(nc(C(N)=O)c1-c1ccncc1)N1CCC(C)(N)CC1,>10.0
Cc1nc(N[C@H]2CCC[C@@H](N)C2)nc(C(N)=O)c1-c1cccc(Cl)c1Cl,>10.0
NC[C@]12CCC[C@H]1CN(C2)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,10.0
COc1c(F)ccc(c1Cl)-c1c(C)nc(nc1C(N)=O)N1CCC(C)(N)CC1,>10.0
CC1(N)CCN(CC1)c1cnc2c(n[nH]c2n1)-c1cccc(Cl)c1F,<10.0
NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(O)(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)Cc1ccc(cc1)C(F)(F)P(O)(O)=O,10.0
CC(C)n1cc(-c2ccc3nonc3c2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,>10.0
COc1ccc(cc1)-n1nc(-c2ccc3nonc3c2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,>10.0
COc1ccc(cc1)-n1cc(-c2ccc(C(O)=O)c(CO)c2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,>10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCCC(N)(CC(F)F)CCC1,>10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CC2CC3CC(C3(C)C)C2(CN)C1,10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCN2C(CC(N)C2=O)C1,>10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCC2(CCC[C@H]2N)CC1,>10.0
Cc1c(ncn(-c2cccc(Cl)c2Cl)c1=O)N1CCC(C)(N)CC1,>10.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCC(C)(CC1)N1CC[C@@H](O)C1,>10.0
COc1c(nc(C)n(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CO[C@@H](C)[C@H]2N)CC1,>10.0
Cc1nc(N2CCC3(Cc4ccccc4[C@@H]3N)CC2)c(C)c(=O)n1C1=CC=C[C@H](Cl)[C@@H]1Cl,>10.0
Cc1c(nc(N)n(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CCC[C@H]2N)CC1,>10.0
Cc1nc(N2CCC3(CC2)Oc2cnccc2[C@H]3N)c(C)c(=O)n1-c1cccc(Cl)c1Cl,>10.0
Cc1nc(N2CCc3cc(N)ccc3C2)c(C)c(=O)n1-c1cccc(Cl)c1Cl,>10.0
C[C@@H]1OCC2(CCN(CC2)c2nc(C)n(-c3cccc4ncsc34)c(=O)c2C)[C@@H]1N,>10.0
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccc(Cl)cc1,10.12
OC(=O)c1ccc(F)c(NC(=O)c2nc(sc2-c2ccccc2)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCc2c[nH]c3ccccc23)c1,10.15
CC1(SCCCS1)c1cc(ccc1O)-c1ccc(\C=C\C(O)=O)cc1Cl,10.2
Cn1c(c(-c2cn(CC(=O)NC3c4ccccc4-c4ccccc34)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,10.4
Clc1ccc(cc1)C(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,10.4
Fc1ccccc1C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,10.45
OC(=O)c1cccc(NN=C2C(=O)Nc3ccc(cc23)S(=O)(=O)NCc2ccc(Cl)c(c2)C(F)(F)F)c1,10.6
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1C#N)C(F)(F)F,10.6
CC(C)c1ccc(NC(=O)CCC(=O)Nc2cccc(c2)-c2c(I)c3cc(C(O)=O)c(O)cc3n2C)cc1,10.7
O=C(NC1CCCCC1)c1ccc(s1)-c1ccc(cc1)C(=O)NC1CCCCC1,10.73
Brc1ccc(Br)c(c1)C(=O)OCCCOc1ccc(cc1)C(=O)OC1CSSC1,10.87
OC(=O)c1cc2c(CCc3cccc(F)c3)c(oc2cc1O)-c1ccccc1,10.9
Cc1nc(nc(C(N)=O)c1-c1cccc(Cl)c1Cl)N1CC(F)(CN)C1,11.0
Cc1ccccc1N1CCN(CC1)C(=S)c1ccc(o1)-c1cccc(c1)[N+]([O-])=O,11.3
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F,11.3
[O-][N+](=O)c1ccccc1C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,11.46
COC(=O)CN(c1ccc(CN(c2ccc(cc2)N(Cc2ccccc2)S(C)(=O)=O)S(=O)(=O)Cc2ccccc2)cc1)S(C)(=O)=O,11.64
OC(=O)c1cccc(NC(=O)c2nc(sc2-c2ccccc2)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)c1,11.66
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)Nc1ccccc1,11.7
O=C(NCCCn1ccnc1)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,11.8
CCOC(=O)N1CCC(CC1)N(CCN(C)C)C(=S)Nc1cc(Cl)ccc1C,11.8
NS(=O)(=O)c1ccc2NC(=O)C(=NNc3ccccc3[N+]([O-])=O)c2c1,11.9
Cn1c(c(-c2cn(CCCC(=O)Nc3ccc(cc3)-c3ccccc3)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,12.0
CC1(N)CCN(CC1)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(=O)NCCO,12.0
OS(=O)(=O)c1ccc(cc1)-n1nc2c(nn(-c3ccccc3)c2n1)-c1ccc(cc1)[N+]([O-])=O,12.0
Cc1nc(N2CCC(C)(N)CC2)c(C2CC2)c(=O)n1-c1cccc(Cl)c1Cl,12.0
CCCCCCCCCCCCCCCCCC(=O)c1cc([nH]n1)C(=O)Nc1ccsc1C(O)=O,12.2
Fc1ccccc1NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,12.2
CCN(CC)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)COC(=O)[C@@H]1CCCN1C(C)=O)C(C)C,12.5
Fc1ccc(NC(=O)N2CCc3cc(ccc23)S(=O)(=O)N2CCN(CC2)c2cccc(Cl)c2)cc1,12.6
CCCc1cc(O)cc(O)c1C(O)=O,12.64
CCC(C)C(NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1)C(=O)OC,12.7
Cc1nc(NC2CCC(CN)C2)nc(C(N)=O)c1-c1cccc(Cl)c1Cl,13.0
Cc1nc(N[C@@H]2CCC[C@H](N)C2)nc(C(N)=O)c1-c1cccc(Cl)c1Cl,13.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CC[C@@H](N)[C@@H](O)C1,13.0
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(F)c1,13.2
Brc1ccc(Br)c(c1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,13.22
NS(=O)(=O)c1ccc(cc1)C(=O)OC1CSSC1,13.36
COc1ccc(Cl)c(Sc2ncc(nc2N)N2CCC(C)(N)CC2)c1,13.666
[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)OC1CSSC1,13.81
Cc1cc(C)c2[nH]c3nc(SCC(=O)Nc4cccc5ccccc45)nnc3c2c1,13.9
Nc1cc2nsnc2cc1C#Cc1ccccc1,13.98
Cn1c(c(I)c2cc(C(O)=O)c(O)cc12)-c1cccc(NC(=O)CCC(=O)NCc2ccc3OCOc3c2)c1,14.0
Cc1nc(N2C[C@@H]3CCC[C@]3(CN)C2)c(c(=O)n1-c1cccc(Cl)c1Cl)C(F)(F)F,14.0
C[C@@H]1C(=O)N\C(=C/c2ccccc2)c2nc3c(O)cccc3c(=O)n12,14.0
Cc1nc(nc(C(N)=O)c1-c1cnccc1Cl)N1CCC(C)(N)CC1,14.0
C[C@@H]1C(=O)N[C@](O)(Cc2ccccc2)c2nc3OC=CC=Cc3c(=O)n12,14.0
CCN(CC)Cc1nnc2nc(N)nc(N)c2n1,14.0
CC[C@@H](C)C1=C2N=C3OC=CC=C[C@]3(OC)C(=O)N2[C@@H](Cc2ccccc2)C(=O)N1,14.0
COC(=O)c1ccccc1NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,14.3
Cn1c(c(I)c2cc(C(O)=O)c(O)cc12)-c1cccc(NC(=O)C(O)=O)c1,14.4
OC(=O)CC[C-](\N=[NH+]\c1ccc(cc1[N+]([O-])=O)S(=O)(=O)N1CCCC1)c1cccs1,14.5
Cc1ccc(cc1)S(=O)(=O)c1cnc2ccc(Cl)cc2c1O,14.5
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1ccccc1,14.8
CCCc1cc(O)cc(OC(=O)c2c(O)cc(O)cc2CCC)c1,14.98
NC(=O)c1nc(nc(N)c1-c1cccc(Cl)c1Cl)N1CCC(N)(CC1)C(F)F,15.0
S=C1NC(CC(=N1)C12CC3CC(CC(C3)C1)C2)c1ccc2OCOc2c1,15.0
COCCCN(C(C)c1ccccn1)C(=S)Nc1c(C)cc(C)cc1C,15.1
CCCCCCCCCCCCCCCCCC(=O)c1cc([nH]n1)C(=O)Nc1ccccc1C(O)=O,15.2
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1Br)C(F)(F)F,15.2
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(OCc2ccccc2)cc1,15.3
CCC(C)C(NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1)C(O)=O,15.5
Nc1cc2nsnc2cc1C#CC1CC1,15.53
OC(=O)[C@H](Cc1ccccc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,15.7
OC(=O)c1ccc2NC(=O)C(=NNc3cccc(c3)C(O)=O)c2c1,15.8
Oc1cc(cc(Br)c1O)C(=O)OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(Br)c2)[C@H](OC(=O)c2cc(O)c(O)c(Br)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(Br)c1,15.86
OP(O)(=O)C(F)(F)c1ccc(COc2ccc(OCc3ccc(cc3)C(F)(F)P(O)(O)=O)cc2)cc1,16.0
Cc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)C1=CCC(C)(CN)CC1,16.0
Cc1nc(N2CCO[C@H](CN)C2)c(C)c(=O)n1-c1cccc(Cl)c1Cl,16.0
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3cccc(Cl)c3Cl)c(n2)C(N)=O)[C@@H]1N,16.0
OC(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(O)=O)c2c1,16.07
CC(C)(C)C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Oc2ccc(C(O)=O)c(c2)C(O)=O)c1,16.5
Cc1ccc(cc1Cl)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)CCC(O)=O,16.6
OC(=O)[C@@H](Cc1ccccc1)N1C(=S)S\C(=C/c2cn(nc2-c2ccc(Cl)cc2Cl)-c2ccccc2)C1=O,16.67
NC(=O)c1cc[n+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)C(c2ccccc2)S(O)(=O)=O)C3=O)C(O)=O)cc1,16.8
NC[C@]12CN(C[C@H]1CCCC2)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,17.0
